id,category,difficulty,topicKey,question,choice1,choice2,choice3,choice4,answer,explanation,era,tags_pipe_separated
gpq_00094,年代別,2,年代別|1990s|ミハエル・シューマッハがF1ドライバーズチャンピオンになった年は？,ミハエル・シューマッハがF1ドライバーズチャンピオンになった年は？,1994年,1953年,1958年,1996年,0,ミハエル・シューマッハは1994年にF1ドライバーズチャンピオンになっています。,1990s,champion|year|base1000
gpq_00095,年代別,2,年代別|1990s|デイモン・ヒルがF1ドライバーズチャンピオンになった年は？,デイモン・ヒルがF1ドライバーズチャンピオンになった年は？,1996年,2020年,2019年,1954年,0,デイモン・ヒルは1996年にF1ドライバーズチャンピオンになっています。,1990s,champion|year|base1000
gpq_00096,年代別,2,年代別|1990s|ミカ・ハッキネンがF1ドライバーズチャンピオンになった年は？,ミカ・ハッキネンがF1ドライバーズチャンピオンになった年は？,1991年,2002年,1994年,1998年,3,ミカ・ハッキネンは1998年にF1ドライバーズチャンピオンになっています。,1990s,champion|year|base1000
gpq_00097,年代別,1,年代別|2000s|フェルナンド・アロンソがF1ドライバーズチャンピオンになった年は？,フェルナンド・アロンソがF1ドライバーズチャンピオンになった年は？,2006年,1968年,1961年,1993年,0,フェルナンド・アロンソは2006年にF1ドライバーズチャンピオンになっています。,2000s,champion|year|base1000
gpq_00098,年代別,1,年代別|2000s|ルイス・ハミルトンがF1ドライバーズチャンピオンになった年は？,ルイス・ハミルトンがF1ドライバーズチャンピオンになった年は？,1975年,2008年,1978年,1965年,1,ルイス・ハミルトンは2008年にF1ドライバーズチャンピオンになっています。,2000s,champion|year|base1000
gpq_00099,年代別,1,年代別|2010s|セバスチャン・ベッテルがF1ドライバーズチャンピオンになった年は？,セバスチャン・ベッテルがF1ドライバーズチャンピオンになった年は？,1969年,2010年,1961年,1950年,1,セバスチャン・ベッテルは2010年にF1ドライバーズチャンピオンになっています。,2010s,champion|year|base1000
gpq_00100,年代別,1,年代別|2010s|ニコ・ロズベルグがF1ドライバーズチャンピオンになった年は？,ニコ・ロズベルグがF1ドライバーズチャンピオンになった年は？,2005年,2015年,2016年,2025年,2,ニコ・ロズベルグは2016年にF1ドライバーズチャンピオンになっています。,2010s,champion|year|base1000
gpq_00101,年代別,1,年代別|2020s|マックス・フェルスタッペンがF1ドライバーズチャンピオンになった年は？,マックス・フェルスタッペンがF1ドライバーズチャンピオンになった年は？,1966年,1952年,2021年,2006年,2,マックス・フェルスタッペンは2021年にF1ドライバーズチャンピオンになっています。,2020s,champion|year|base1000
gpq_00102,年代別,1,年代別|2020s|ランド・ノリスがF1ドライバーズチャンピオンになった年は？,ランド・ノリスがF1ドライバーズチャンピオンになった年は？,2025年,1973年,2009年,2004年,0,ランド・ノリスは2025年にF1ドライバーズチャンピオンになっています。,2020s,champion|year|base1000
gpq_00103,チーム・コンストラクター,2,チーム・コンストラクター|year|1958|title,1958年のF1コンストラクターズチャンピオンはどのチーム？,ヴァンウォール,ブラウンGP,ルノー,アストンマーティン,0,1958年のコンストラクターズチャンピオンはヴァンウォールです。,1950s,constructor|team|base1000
gpq_00104,チーム・コンストラクター,2,チーム・コンストラクター|year|1959|title,1959年のF1コンストラクターズチャンピオンはどのチーム？,BRM,マクラーレン,クーパー,ジョーダン,2,1959年のコンストラクターズチャンピオンはクーパーです。,1950s,constructor|team|base1000
gpq_00105,チーム・コンストラクター,2,チーム・コンストラクター|year|1960|title,1960年のF1コンストラクターズチャンピオンはどのチーム？,ブラバム,トヨタ,ハース,クーパー,3,1960年のコンストラクターズチャンピオンはクーパーです。,1960s,constructor|team|base1000
gpq_00106,チーム・コンストラクター,2,チーム・コンストラクター|year|1961|title,1961年のF1コンストラクターズチャンピオンはどのチーム？,ルノー,ジョーダン,フェラーリ,メルセデス,2,1961年のコンストラクターズチャンピオンはフェラーリです。,1960s,constructor|team|base1000
gpq_00107,チーム・コンストラクター,2,チーム・コンストラクター|year|1962|title,1962年のF1コンストラクターズチャンピオンはどのチーム？,フェラーリ,BRM,ホンダ,レッドブル,1,1962年のコンストラクターズチャンピオンはBRMです。,1960s,constructor|team|base1000
gpq_00108,チーム・コンストラクター,2,チーム・コンストラクター|year|1963|title,1963年のF1コンストラクターズチャンピオンはどのチーム？,ルノー,レッドブル・レーシング,ロータス,ヴァンウォール,2,1963年のコンストラクターズチャンピオンはロータスです。,1960s,constructor|team|base1000
gpq_00109,チーム・コンストラクター,2,チーム・コンストラクター|year|1964|title,1964年のF1コンストラクターズチャンピオンはどのチーム？,フェラーリ,BRM,レッドブル・レーシング,RB,0,1964年のコンストラクターズチャンピオンはフェラーリです。,1960s,constructor|team|base1000
gpq_00110,チーム・コンストラクター,2,チーム・コンストラクター|year|1965|title,1965年のF1コンストラクターズチャンピオンはどのチーム？,マトラ,トヨタ,レッドブル,ロータス,3,1965年のコンストラクターズチャンピオンはロータスです。,1960s,constructor|team|base1000
gpq_00111,チーム・コンストラクター,2,チーム・コンストラクター|year|1966|title,1966年のF1コンストラクターズチャンピオンはどのチーム？,レッドブル,ウィリアムズ,マトラ,ブラバム,3,1966年のコンストラクターズチャンピオンはブラバムです。,1960s,constructor|team|base1000
gpq_00112,チーム・コンストラクター,2,チーム・コンストラクター|year|1967|title,1967年のF1コンストラクターズチャンピオンはどのチーム？,レーシングブルズ,RB,フェラーリ,ブラバム,3,1967年のコンストラクターズチャンピオンはブラバムです。,1960s,constructor|team|base1000
gpq_00113,チーム・コンストラクター,2,チーム・コンストラクター|year|1968|title,1968年のF1コンストラクターズチャンピオンはどのチーム？,RB,ロータス,ウィリアムズ,BRM,1,1968年のコンストラクターズチャンピオンはロータスです。,1960s,constructor|team|base1000
gpq_00114,チーム・コンストラクター,2,チーム・コンストラクター|year|1969|title,1969年のF1コンストラクターズチャンピオンはどのチーム？,クーパー,レーシングブルズ,マトラ,ハース,2,1969年のコンストラクターズチャンピオンはマトラです。,1960s,constructor|team|base1000
gpq_00115,チーム・コンストラクター,2,チーム・コンストラクター|year|1970|title,1970年のF1コンストラクターズチャンピオンはどのチーム？,ブラウンGP,ベネトン,ロータス,マトラ,2,1970年のコンストラクターズチャンピオンはロータスです。,1970s,constructor|team|base1000
gpq_00116,チーム・コンストラクター,2,チーム・コンストラクター|year|1971|title,1971年のF1コンストラクターズチャンピオンはどのチーム？,BRM,ティレル,ホンダ,RB,1,1971年のコンストラクターズチャンピオンはティレルです。,1970s,constructor|team|base1000
gpq_00117,チーム・コンストラクター,2,チーム・コンストラクター|year|1972|title,1972年のF1コンストラクターズチャンピオンはどのチーム？,ロータス,キック・ザウバー,ティレル,アルピーヌ,0,1972年のコンストラクターズチャンピオンはロータスです。,1970s,constructor|team|base1000
gpq_00118,チーム・コンストラクター,2,チーム・コンストラクター|year|1973|title,1973年のF1コンストラクターズチャンピオンはどのチーム？,ロータス,キック・ザウバー,アストンマーティン,ベネトン,0,1973年のコンストラクターズチャンピオンはロータスです。,1970s,constructor|team|base1000
gpq_00119,チーム・コンストラクター,2,チーム・コンストラクター|year|1974|title,1974年のF1コンストラクターズチャンピオンはどのチーム？,マクラーレン,ヴァンウォール,ハース,アストンマーティン,0,1974年のコンストラクターズチャンピオンはマクラーレンです。,1970s,constructor|team|base1000
gpq_00120,チーム・コンストラクター,2,チーム・コンストラクター|year|1975|title,1975年のF1コンストラクターズチャンピオンはどのチーム？,BRM,レッドブル・レーシング,ブラバム,フェラーリ,3,1975年のコンストラクターズチャンピオンはフェラーリです。,1970s,constructor|team|base1000
gpq_00121,チーム・コンストラクター,2,チーム・コンストラクター|year|1976|title,1976年のF1コンストラクターズチャンピオンはどのチーム？,ティレル,ウィリアムズ,フェラーリ,アルピーヌ,2,1976年のコンストラクターズチャンピオンはフェラーリです。,1970s,constructor|team|base1000
