id,questionSet,category,difficulty,topicKey,question
gpq_00183,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年ドライバーズランキング1位は誰？,2025年ドライバーズランキング1位は誰？
gpq_00184,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にランド・ノリスが所属していたチームは？,2025年にランド・ノリスが所属していたチームは？
gpq_00185,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年ドライバーズランキング2位は誰？,2025年ドライバーズランキング2位は誰？
gpq_00186,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にマックス・フェルスタッペンが所属していたチームは？,2025年にマックス・フェルスタッペンが所属していたチームは？
gpq_00187,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年ドライバーズランキング3位は誰？,2025年ドライバーズランキング3位は誰？
gpq_00188,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にオスカー・ピアストリが所属していたチームは？,2025年にオスカー・ピアストリが所属していたチームは？
gpq_00189,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年ドライバーズランキング4位は誰？,2025年ドライバーズランキング4位は誰？
gpq_00190,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にジョージ・ラッセルが所属していたチームは？,2025年にジョージ・ラッセルが所属していたチームは？
gpq_00191,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年ドライバーズランキング5位は誰？,2025年ドライバーズランキング5位は誰？
gpq_00192,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にシャルル・ルクレールが所属していたチームは？,2025年にシャルル・ルクレールが所属していたチームは？
gpq_00193,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング6位は誰？,2025年ドライバーズランキング6位は誰？
gpq_00194,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にルイス・ハミルトンが所属していたチームは？,2025年にルイス・ハミルトンが所属していたチームは？
gpq_00195,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング7位は誰？,2025年ドライバーズランキング7位は誰？
gpq_00196,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にキミ・アントネッリが所属していたチームは？,2025年にキミ・アントネッリが所属していたチームは？
gpq_00197,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング8位は誰？,2025年ドライバーズランキング8位は誰？
gpq_00198,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にアレクサンダー・アルボンが所属していたチームは？,2025年にアレクサンダー・アルボンが所属していたチームは？
gpq_00199,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング9位は誰？,2025年ドライバーズランキング9位は誰？
gpq_00200,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にカルロス・サインツが所属していたチームは？,2025年にカルロス・サインツが所属していたチームは？
gpq_00201,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング10位は誰？,2025年ドライバーズランキング10位は誰？
gpq_00202,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にフェルナンド・アロンソが所属していたチームは？,2025年にフェルナンド・アロンソが所属していたチームは？
gpq_00203,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング11位は誰？,2025年ドライバーズランキング11位は誰？
gpq_00204,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にニコ・ヒュルケンベルグが所属していたチームは？,2025年にニコ・ヒュルケンベルグが所属していたチームは？
gpq_00205,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング12位は誰？,2025年ドライバーズランキング12位は誰？
gpq_00206,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年にアイザック・ハジャーが所属していたチームは？,2025年にアイザック・ハジャーが所属していたチームは？
gpq_00207,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング13位は誰？,2025年ドライバーズランキング13位は誰？
gpq_00208,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング14位は誰？,2025年ドライバーズランキング14位は誰？
gpq_00209,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング15位は誰？,2025年ドライバーズランキング15位は誰？
gpq_00210,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング16位は誰？,2025年ドライバーズランキング16位は誰？
gpq_00211,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング17位は誰？,2025年ドライバーズランキング17位は誰？
gpq_00212,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング18位は誰？,2025年ドライバーズランキング18位は誰？
gpq_00213,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング19位は誰？,2025年ドライバーズランキング19位は誰？
gpq_00214,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング20位は誰？,2025年ドライバーズランキング20位は誰？
gpq_00215,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年ドライバーズランキング21位は誰？,2025年ドライバーズランキング21位は誰？
gpq_00216,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年コンストラクターズランキング1位は？,2025年コンストラクターズランキング1位は？
gpq_00217,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年コンストラクターズランキング2位は？,2025年コンストラクターズランキング2位は？
gpq_00218,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年コンストラクターズランキング3位は？,2025年コンストラクターズランキング3位は？
gpq_00219,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2025年コンストラクターズランキング4位は？,2025年コンストラクターズランキング4位は？
gpq_00220,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年コンストラクターズランキング5位は？,2025年コンストラクターズランキング5位は？
gpq_00221,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年コンストラクターズランキング6位は？,2025年コンストラクターズランキング6位は？
gpq_00222,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年コンストラクターズランキング7位は？,2025年コンストラクターズランキング7位は？
gpq_00223,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年コンストラクターズランキング8位は？,2025年コンストラクターズランキング8位は？
gpq_00224,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年コンストラクターズランキング9位は？,2025年コンストラクターズランキング9位は？
gpq_00225,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2025年コンストラクターズランキング10位は？,2025年コンストラクターズランキング10位は？
gpq_00226,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2024年ドライバーズランキング1位は誰？,2024年ドライバーズランキング1位は誰？
gpq_00227,F1・クルマ総合,最新シーズン,2,最新シーズン|2020s|2024年にマックス・フェルスタッペンが所属していたチームは？,2024年にマックス・フェルスタッペンが所属していたチームは？
gpq_00228,F1・クルマ総合,最新シーズン,1,最新シーズン|2020s|2024年ドライバーズランキング2位は誰？,2024年ドライバーズランキング2位は誰？
